GENEID	log2BaseMean	log2Ratio	Stderr_log2Ratio	pvalue	padjust
FBgn0035025	9.72883343191328	0.062351126636104	0.0841485248194631	0.45871455444465	0.675363720500918
FBgn0036207	9.00215575054995	0.0922499888263701	0.12446591707809	0.458592391887648	0.675363720500918
FBgn0031999	1.39958838813478	-1.13032294811501	1.52725601442614	0.459239012089507	0.675675577498278
FBgn0029891	10.6060573179181	0.0717135428019592	0.0968990247648624	0.459248244080861	0.675675577498278
FBgn0034901	3.9809345913416	-1.56366455721534	2.11215259241366	0.459107068829696	0.675675577498278
FBgn0014391	10.5593270781391	-0.104600221003383	0.141295815142576	0.459122579014935	0.675675577498278
FBgn0028429	10.2999196122375	0.0637084127272453	0.0860629294050155	0.459145992911315	0.675675577498278
FBgn0265062	1.31083271739878	-0.974604329050488	1.31754955829582	0.459476096325393	0.675916062653304
FBgn0265499	6.77973956094771	0.232606792843351	0.31461315655574	0.459699212020896	0.676149513645084
FBgn0263773	9.64831699018171	0.170466710508802	0.230602666583353	0.45977181924366	0.67616155454413
FBgn0040228	7.98832211591046	0.109825084481189	0.148620938606645	0.459930650694256	0.676229387523598
FBgn0029718	9.66410639571787	0.0769266620280716	0.104104851819617	0.459946798545252	0.676229387523598
FBgn0029849	8.61749473394453	-0.0837659882205855	0.113398856422317	0.460098542835915	0.67635774588316
FBgn0033405	5.50902778928583	-0.329219469860891	0.445898493294067	0.460314982334356	0.67658115874267
FBgn0036602	2.04570359647207	-0.805653966528747	1.09189978812637	0.460607994559502	0.676917041570503
FBgn0035878	10.6394266408319	-0.0932927640467705	0.12648394323826	0.460766169781355	0.677054699429525
FBgn0038235	7.79611448806813	-0.112647063014219	0.15291057078824	0.461313377159583	0.677763886711503
FBgn0264294	11.1455189177622	-0.0584752727147332	0.0794404589763573	0.46167634735357	0.678202231185874
FBgn0051740	2.72939264479799	0.754936534651965	1.02653677157425	0.462083233818145	0.678325261839895
FBgn0037731	1.32373309471477	1.01919595087106	1.38568620087742	0.462024605515741	0.678325261839895
FBgn0034803	7.75759960178466	0.13258837058295	0.18021537686481	0.461900056689762	0.678325261839895
FBgn0266917	11.7041721321763	-0.0390707515704075	0.0531126767589149	0.461961938442948	0.678325261839895
FBgn0030882	5.30150701151215	0.253287926459112	0.344273682071958	0.461903072723159	0.678325261839895
FBgn0037445	11.2358541451721	-0.0551081394754211	0.0749677642634532	0.462283988419876	0.678430193296283
FBgn0034091	10.2994129208722	-0.0685865395820228	0.0933014659678845	0.462274469641013	0.678430193296283
FBgn0025881	3.60096091141693	-0.498525305900773	0.678692213132214	0.462620832872331	0.67882961859751
FBgn0039710	10.0157684970969	0.0579898742090561	0.0790198483408875	0.463031226972674	0.679241894941326
FBgn0014877	9.47769176034675	0.067555034963239	0.0920433026399808	0.462980185490426	0.679241894941326
FBgn0065071	3.62028880045907	0.488545397506879	0.666018653899106	0.463234565105561	0.679445220143652
FBgn0262825	1.22293416844175	-1.2893729575181	1.75879543584382	0.463497431991906	0.679545892748575
FBgn0263621	1.33078552570792	1.03411562884644	1.41048239772963	0.463458101436536	0.679545892748575
FBgn0267119	1.20780838057497	1.32203971161379	1.8031932677537	0.463457285640949	0.679545892748575
FBgn0029799	1.81066659387609	1.0135684406217	1.38417788620632	0.464014146904529	0.679710168759046
FBgn0029857	9.5744300569707	-0.11724923512212	0.160138635833154	0.464062792428289	0.679710168759046
FBgn0021874	10.2071616842636	-0.0572924506899588	0.0782247238477826	0.463919287589924	0.679710168759046
FBgn0034534	9.83488371459915	-0.0692818035517331	0.0945957144514489	0.463925089080074	0.679710168759046
FBgn0033761	9.41969707762463	-0.0726617009505493	0.0992344729854859	0.464032852937197	0.679710168759046
FBgn0053963	6.6363888306055	-0.177697397653383	0.242528234832622	0.463749070769909	0.679710168759046
FBgn0264265	5.6893109766891	0.333531819147992	0.455440697545407	0.463968602151985	0.679710168759046
FBgn0051301	11.3004987444145	-0.0472554543232093	0.0645722427021135	0.464276590358399	0.679848808071167
FBgn0034232	8.77299759870498	-0.0987454798274087	0.134933959031511	0.46428699087787	0.679848808071167
FBgn0031233	10.1333268300789	-0.0601295066180094	0.082223386470182	0.464599316533337	0.680186746658955
FBgn0015789	11.2540357950115	0.0367254064567193	0.0502251311103983	0.464647386961196	0.680186746658955
FBgn0025558	7.94028907175234	0.123603933925345	0.169096056043518	0.464798236551446	0.680312688724582
FBgn0004919	4.40553156840835	0.589651664183871	0.80684691155313	0.464895310948304	0.680359897338734
FBgn0036300	8.13346164022328	-0.102369732102178	0.140119645955234	0.465030843030188	0.680415350305186
FBgn0040817	8.06519578353566	0.203163150974732	0.278101639849093	0.465062854715073	0.680415350305186
FBgn0039235	2.1643446952715	-0.740986228696335	1.01530616815357	0.465502938645193	0.68096429881811
FBgn0036306	8.64673641011118	-0.121942671817526	0.167163672338589	0.465707672661729	0.681168859010243
FBgn0033028	11.2544387539077	0.0703294233991871	0.0964387850903415	0.465839623125809	0.68126691992873
FBgn0052281	7.54415824541173	-0.114024660083835	0.156381868598126	0.465914525213642	0.681281534778822
FBgn0038139	3.08278634840494	-0.614709334465969	0.843194371161834	0.465986690723722	0.681292144565564
FBgn0041156	1.73172154646473	-1.57868295536934	2.16582768145435	0.466059683090643	0.681303960128048
FBgn0263342	1.50420598622692	0.89315838596778	1.22640162099438	0.466444890803762	0.681772117236637
FBgn0031940	4.62410237589791	-0.682179812230568	0.936884804051089	0.466530169550816	0.681801818380029
FBgn0036984	3.05521449915296	0.614565131709628	0.844502263799187	0.466782145185872	0.681866048615774
FBgn0034321	4.20942753938866	0.420572058020677	0.577957435661423	0.466805267729787	0.681866048615774
FBgn0020639	1.86984747771622	0.825578643341135	1.13459763550172	0.466833977263048	0.681866048615774
FBgn0025684	8.99868112574071	-0.0807720360770748	0.110997210909789	0.466800749278856	0.681866048615774
FBgn0011284	15.9512635053185	-0.0267361116643891	0.0367578177371647	0.46700636187657	0.682022926708846
FBgn0026169	2.65770316709663	-0.593356507161369	0.816174780974923	0.467227876148725	0.682251500842657
FBgn0032290	8.24895158004181	-0.0976307186376743	0.134318783076635	0.467312781347498	0.682280560999212
FBgn0038551	9.85674715102896	0.0563612919875496	0.0775952295941632	0.467624258647189	0.682450530973428
FBgn0050354	1.5823472646098	-0.980227559115403	1.34951359374523	0.467620437908307	0.682450530973428
FBgn0004391	11.4582067549385	-0.0782728368708844	0.107740747036846	0.467536947963243	0.682450530973428
FBgn0033872	2.22256897649322	0.865077075043908	1.19175429228365	0.467909010126762	0.682771162281453
FBgn0034058	8.67540161231888	-0.0810122689539706	0.111656444731169	0.468115036795815	0.682950751276468
FBgn0035383	9.89241834282813	-0.0673716201195229	0.0928658517019218	0.468162219458288	0.682950751276468
FBgn0037758	10.8402204739499	0.0556324775741428	0.0767052946944511	0.468282980058275	0.683026147704829
FBgn0002865	2.61765571476515	0.742741595678366	1.02435104989941	0.468399877255426	0.683026147704829
FBgn0266577	2.10620677857724	0.923545293033572	1.27373271177836	0.468409128351692	0.683026147704829
FBgn0037244	9.53886317583203	-0.060654385544637	0.0836880491230246	0.468594622813733	0.683029319386658
FBgn0033748	6.85337835442419	0.14324719331869	0.197611779050736	0.468518302834403	0.683029319386658
FBgn0030504	11.7226741974705	-0.0516066751901956	0.07120635320445	0.468606529049478	0.683029319386658
FBgn0028926	8.79234036379026	-0.103596522623653	0.143033530879918	0.468893008089219	0.683335246252286
FBgn0001197	13.6392972366828	-0.0796980067335408	0.110050627045382	0.468946625262501	0.683335246252286
FBgn0086039	4.61979555703714	-0.329357560320181	0.454858938173056	0.469012168075296	0.683335885080276
FBgn0029882	10.86308828631	-0.130149361695612	0.179773675983726	0.469088888114451	0.683352806335778
FBgn0038301	9.05134135425001	0.0962016622188126	0.132968696275405	0.469378248284366	0.683584583598266
FBgn0035452	11.5699665055064	0.133613423350509	0.184665606543855	0.469346624132793	0.683584583598266
FBgn0026189	12.9857783291253	0.0394982379906191	0.054609701377354	0.469506379677078	0.683676326455412
FBgn0260462	12.7338174504071	0.0610917742773671	0.0844895244669249	0.469637360501934	0.683772192513289
FBgn0260722	10.790929314173	0.11947007371893	0.165580032932278	0.470586786033889	0.685059487685395
FBgn0030090	8.62286966657616	0.0848415093270683	0.117636544694127	0.470775838928245	0.685239662375656
FBgn0036301	10.2577600155072	0.0711640051626379	0.0986961549003627	0.47088409663863	0.68530220165267
FBgn0028717	11.0920188694297	0.0496057114097967	0.0688221360557904	0.4710440582329	0.685344945274815
FBgn0034577	11.5654678187841	-0.0696306510414454	0.0965942620847148	0.470997494583241	0.685344945274815
FBgn0261705	7.29615602341812	-0.184991762220356	0.256696375503548	0.471116445517665	0.685355261559724
FBgn0028504	9.50248090397253	0.0654837603610231	0.0908841951070284	0.471205702141245	0.685390112205447
FBgn0036643	7.25974822896798	0.175699633030783	0.243987045882214	0.471451917988767	0.68565322588473
FBgn0038083	4.17846507317414	-1.46570248839049	2.03806618077437	0.472040282337345	0.686072557346517
FBgn0042693	12.2571654557078	0.048034637179461	0.066796427287589	0.472067074043116	0.686072557346517
FBgn0033389	6.54235963122809	0.180695312448271	0.251251868168538	0.472030035597819	0.686072557346517
FBgn0085384	8.71693860999856	0.300861076102022	0.418187166255519	0.471869120234896	0.686072557346517
FBgn0034792	11.4408339884421	-0.0694261344865501	0.0965143154499497	0.471934475858449	0.686072557346517
FBgn0023477	12.0986016756583	-0.0807878631733995	0.112385163250426	0.472234505793276	0.68622087398674
FBgn0035900	9.13108114389357	0.107590378490263	0.149710311083526	0.472352220074268	0.686296913330497
FBgn0031631	7.74412506178671	0.110119086189708	0.153334296276805	0.472656515465658	0.686643984266789
FBgn0030086	13.5527388974183	-0.0712708504056526	0.0992777844830774	0.472823116063574	0.68679095297582
FBgn0013576	12.2675088502687	0.0551241319836353	0.0768321677367536	0.473089306284124	0.687082518162193
FBgn0053136	2.36660600850166	0.689110183081841	0.960981297844261	0.473318498744566	0.687320277092276
FBgn0003444	11.8305460366781	-0.0465964441900589	0.0650277181884778	0.473643901447442	0.687697660754233
FBgn0038542	1.31745972307192	-1.99893932119382	2.79239640963016	0.474083454887626	0.688145476766772
FBgn0028956	10.9372396179738	0.0578410719224111	0.0807887546369779	0.474019448302632	0.688145476766772
FBgn0259178	9.54786179400434	0.117932598024	0.16479739827159	0.474224956787053	0.688255689496253
FBgn0032168	8.74821474330846	-0.0773963611978756	0.108210951969626	0.474463268932652	0.688500390198907
FBgn0260935	9.6213354098041	-0.064344025501778	0.0899744778042532	0.474524754449208	0.688500390198907
FBgn0032818	8.71767953537814	-0.081228568452416	0.113757905104493	0.475197695440696	0.689263495114759
FBgn0034579	8.15194527294726	-0.105857377322121	0.148253593236841	0.475209195582576	0.689263495114759
FBgn0031146	2.31497463006412	-0.76967131121171	1.07802114102095	0.4752477052349	0.689263495114759
FBgn0264077	3.73564561787158	0.455271977544244	0.63792688950336	0.475428649026505	0.689430657665404
FBgn0037883	6.30829671453213	-0.203680811920539	0.285515783297286	0.475611593711862	0.689505426464048
FBgn0027843	7.00349268592626	-0.360353387153651	0.505121743952054	0.475598842564847	0.689505426464048
FBgn0001995	9.38395441331321	-0.0772771090847084	0.108385630873416	0.47585629488342	0.689764904170195
FBgn0267201	2.37316829007518	0.68428896606964	0.960226840314384	0.476073122933683	0.689900029674406
FBgn0036090	7.7639745265764	0.120474801720544	0.169058984315341	0.476080975126879	0.689900029674406
FBgn0037661	7.2440184881516	-0.154088704619609	0.216361447060127	0.476352148921018	0.690033770605639
FBgn0038862	10.1910391385076	0.0712418224970872	0.100052262876603	0.476436236240384	0.690033770605639
FBgn0034687	4.67924806691481	-0.391810902117356	0.550110923929812	0.476316286450709	0.690033770605639
FBgn0024945	9.36063063549036	-0.0899862282357119	0.126371888116366	0.476418500877321	0.690033770605639
FBgn0033250	1.74092264465749	0.918221151639487	1.28990168606879	0.476555440865287	0.690111190303815
FBgn0036620	1.66341148181996	-1.10244879466311	1.54924390318894	0.476709775029554	0.690239453539826
FBgn0025820	8.53605279423214	-0.121754389679109	0.171196334199991	0.476961912631027	0.690509273789692
FBgn0039319	1.49780526023072	0.896918795135446	1.26174238397359	0.47717266335551	0.690528646708869
FBgn0027790	11.3072316750127	-0.293150415951505	0.412376487186557	0.477158271862032	0.690528646708869
FBgn0035719	4.77711653472257	0.31742070687162	0.446471304679042	0.477112537625395	0.690528646708869
FBgn0001148	3.73357878051415	-0.555762926855519	0.781968572010618	0.477256001237468	0.690554037632819
FBgn0031799	10.6878960433275	-0.0655362437368254	0.0922806215418801	0.477589888202029	0.690782613660086
FBgn0003687	9.4753505582583	-0.0856892319104017	0.120663647133667	0.477611416475919	0.690782613660086
FBgn0036812	7.81287170370541	0.111336647731492	0.156747146947386	0.477521484817596	0.690782613660086
FBgn0039876	8.75047797215411	0.0945434151685187	0.133164256932483	0.477719071876279	0.690843121853599
FBgn0034049	11.3625830375435	-0.0427162663253008	0.0601784410604025	0.477811588082069	0.69088172317253
FBgn0019990	11.4290742936449	-0.0379958621322156	0.0535521119014224	0.478006852465977	0.69106885998387
FBgn0002723	9.12139517271907	0.0817439243877484	0.115330078038572	0.478459548801058	0.691628071094326
FBgn0032911	1.58701043290831	1.01220828111709	1.42922992803262	0.47880905572598	0.691657011959797
FBgn0038809	11.200106624193	0.0765737247888009	0.108105345100793	0.478743419807522	0.691657011959797
FBgn0038829	11.3608436734955	-0.099800628108288	0.140878167128115	0.478685723369405	0.691657011959797
FBgn0034578	6.61664722954081	0.149581851616458	0.211132247676272	0.478650530471035	0.691657011959797
FBgn0036500	10.1736279549692	-0.060106783793044	0.0848494574943055	0.478701076892193	0.691657011959797
FBgn0029945	6.15880782054232	0.236484373632985	0.3340167563567	0.478944309047274	0.691757185600686
FBgn0021814	9.53229291944382	0.0832115592422041	0.117675367264505	0.479486872960276	0.692445544660299
FBgn0032633	10.4309330054089	0.0740408836109555	0.104777464169984	0.479784669856207	0.692710380051992
FBgn0037802	7.76280456200142	0.119500639562865	0.169306704109749	0.480297946037156	0.692710380051992
FBgn0000591	9.20510196104735	-0.0928193324323439	0.131466421182605	0.48016903149937	0.692710380051992
FBgn0030137	8.25397867423157	-0.0934457919217709	0.132318577900048	0.480052435007117	0.692710380051992
FBgn0033978	5.25648339208843	0.340148300182228	0.481952430526957	0.480330234948399	0.692710380051992
FBgn0033274	4.38743388624857	-0.387876609160765	0.549470830998728	0.48024449901901	0.692710380051992
FBgn0261641	13.0884695776723	0.0433662322909251	0.0613843115538955	0.479895318271775	0.692710380051992
FBgn0264006	2.12679225857049	0.9502847662603	1.345719933183	0.4800927186202	0.692710380051992
FBgn0264953	11.4707873798442	-0.0883395842741426	0.12504835283668	0.479912435721882	0.692710380051992
FBgn0035704	9.41265271628914	-0.0612672618151536	0.0867318800098452	0.479940411686416	0.692710380051992
FBgn0030687	10.4575303354926	-0.0570195251111112	0.0808427894807743	0.48061505083781	0.692959136270402
FBgn0031627	2.58276314835677	0.681931549182831	0.966892051504255	0.480634766772916	0.692959136270402
FBgn0031256	10.3425214382888	-0.103503474359865	0.146876141239552	0.480997554704258	0.693291724001083
FBgn0022986	11.0146215796275	0.0748993961105655	0.106284153562224	0.480991369589785	0.693291724001083
FBgn0004390	11.662786514753	-0.0502403587814199	0.0713047353940467	0.481067559989389	0.693297419970978
FBgn0053774	8.14691329418398	-0.138391243015355	0.196475406394185	0.481202824062165	0.69330196861448
FBgn0030660	8.58383743034823	0.096815982851006	0.137445498374029	0.481186542496465	0.69330196861448
FBgn0026190	3.92577623775146	0.706931532440603	1.00436229221283	0.481519288266543	0.693662702394406
FBgn0002021	9.03512416140753	-0.0807596611218236	0.114789032349917	0.481713940869642	0.693847882992694
