WD_NOnub_Rep1	WD_NOnub_Rep2	WD_NOnub_Rep3	WD_SUMOnub_Rep1	WD_SUMOnub_Rep2	WD_SUMOnub_Rep3
FBgn0051687	360.464899919193	365.597671614831	341.024670249113	260.558090141356	325.099608267415	373.817477116114
FBgn0032863	603.10470789804	638.577266420571	623.217599139461	668.601891683478	705.901641627378	624.05048775395
FBgn0032864	5670.58217906121	5529.78664906485	5607.96124409653	4997.799140334	6696.44426748956	5891.20002187362
FBgn0042175	461.315190478302	404.594756587079	547.434339084103	414.926468074159	457.772657124211	467.782526008689
FBgn0051683	10.9836950113881	11.6991254916746	17.9486668552165	7.86590460804092	10.1277136531905	7.14951458965245
FBgn0032858	431.359658629062	418.243736327366	423.787967414834	446.390086506322	506.385682659525	490.252429004739
FBgn0031688	39.9407091323205	38.0221578479424	35.897333710433	65.8769510923427	92.1621942440335	113.370874207346
FBgn0031692	0	4.87463562153107	7.9771852689851	27.5306661281432	3.03831409595715	4.08543690837283
FBgn0031690	3.99407091323205	0.974927124306215	2.99144447586941	2.94971422801535	1.01277136531905	1.02135922709321
FBgn0033538	362.461935375809	433.842570316265	415.810782145848	229.094471709192	265.346097713591	256.361166000395
FBgn0033540	1201.21682715454	1232.30788512306	1167.66049374769	1063.86359823753	1124.17621550415	1267.50680082267
FBgn0033541	2.99555318492404	1.94985424861243	2.99144447586941	2.94971422801535	1.01277136531905	5.10679613546604
FBgn0033539	1705.46827995009	1604.73004660803	1620.3657577626	1692.1527288048	1649.80455410473	1676.05049165995
FBgn0031195	380.435254485353	417.26880920306	413.816485828602	649.920368239381	680.582357494402	648.563109204187
FBgn0031196	4.99258864154007	15.5988339888994	10.9686297448545	16.715047292087	43.5491687087191	42.8970875379147
FBgn0031194	2012.01322254065	1864.06066167348	1883.61287163911	1759.99615604916	1739.94120561813	1729.1611714688
FBgn0010316	2110.86647764314	2552.35921143367	2520.79054499929	2499.391189205	2110.6155253249	2224.52039660901
FBgn0029082	2342.5225906106	2012.24958456803	2165.80580052946	1936.97900973008	2538.00504148954	2203.07185284005
FBgn0033633	5.99110636984808	11.6991254916746	11.9657779034777	9.83238076005115	17.2171132104238	12.2563107251185
FBgn0040503	33.9496027624725	2.92478137291864	74.7861118967353	18.6815234440972	1.01277136531905	8.17087381674566
FBgn0015872	777.845310351942	903.757444231861	884.470416698723	670.568367835489	971.247739340969	857.941750758294
FBgn0050026	7.98814182646411	4.87463562153107	59.8288895173883	3.93295230402046	12.1532563838286	8.17087381674566
FBgn0033015	2403.43217203739	2361.27349506965	2402.12991412314	2242.76605136767	2451.91947543742	2612.63690290442
FBgn0033019	555.175856939255	544.984262487174	486.608301408091	507.35084721864	451.696028932296	605.666021666272
FBgn0033020	0	4.87463562153107	0.997148158623138	6.88266653203581	5.06385682659525	4.08543690837283
FBgn0033021	5240.22103816045	5350.40005819251	4742.43664241164	5189.530565155	4744.83384651975	5410.13982591272
FBgn0050441	0.998517728308013	0.974927124306215	0.997148158623138	3.93295230402046	6.0766281919143	0
FBgn0033017	1357.9841104989	1378.54695376899	1229.48367958233	1273.29330842662	1182.91695469265	1509.56893764376
FBgn0052133	3289.1173970466	3632.57846516496	3656.54229767105	3588.81897741867	2822.59379514419	2705.58059256991
FBgn0053196	15911.3800005882	22215.6643815657	22472.7280508897	22972.3744077835	21540.6341689709	23144.0000859321
FBgn0040849	0.998517728308013	0.974927124306215	0.997148158623138	13.7653330640716	29.3703695942524	22.4699029960506
FBgn0033005	2692.0037955184	2712.24725981989	2448.99587757843	2778.63080279046	2583.5797529289	3085.52622504858
FBgn0033010	1421.88924511061	1461.41575933502	1477.77357107949	1133.6735016339	1196.0829824418	1387.00583039258
FBgn0026238	2997.55022038066	2881.88457944917	2739.16599173776	2658.67575751783	2650.42266303995	2782.1825346019
FBgn0032949	4567.22008928085	4051.79712861663	4634.74464128034	4039.14201622901	5131.71250807163	5411.16118513981
FBgn0030717	427.36558771583	411.419246457223	411.822189511356	428.69180113823	431.440601625915	403.436894701817
FBgn0000611	7750.4946071268	7569.33419311345	7144.56655653478	6882.66653203581	6201.19906984854	6546.91264566746
FBgn0030720	3025.50871677328	3291.35397165778	2713.24013961356	3025.42355986774	2813.47885285632	3069.18447741509
FBgn0030723	1.99703545661603	1.94985424861243	0	4.91619038002558	2.0255427306381	5.10679613546604
FBgn0028397	26.9599786643164	46.7965019666983	32.9058892345635	39.3295230402046	36.4597691514858	57.1961167172196
FBgn0030724	915.640756858448	862.810505011	994.156714147268	893.76341108865	935.800741554802	1093.87573221682
FBgn0003969	4978.60939334375	4810.29043132686	4794.28834666005	4302.64982059838	4619.25019722019	4816.73011497156
FBgn0030719	6.98962409815609	1.94985424861243	6.98003711036196	5.89942845603069	6.0766281919143	9.19223304383886
FBgn0030718	2178.76568316809	2338.85017121061	2194.72309712953	2456.12871386078	2366.84668075062	2360.3611738124
FBgn0030716	1876.21481149076	2213.08457217511	2578.62513819943	1472.89063785566	2400.26813580615	2116.25631853713
FBgn0029174	5631.63998765719	5424.49451963978	4927.90619991555	5778.49017268206	4743.82107515443	4740.12817293957
FBgn0032153	73.890311894793	80.9189513174158	82.7632971657204	91.4411410684757	88.1111087827573	63.3242720797788
FBgn0010520	301.55235394902	329.525368015501	329.058892345635	318.569136625657	286.614296385291	324.79223421564
FBgn0024285	4918.69832964527	4950.67993722696	4760.38530926686	5932.85855061487	5360.59883663373	5752.29516698894
FBgn0040064	4007.05164370006	4040.09800312495	4529.04693646629	4394.09096166686	5079.04839707504	4841.2427364218
FBgn0032160	1349.99596867243	1277.15453284114	1220.50934615472	1307.7066410868	1254.8237216303	1127.5805867109
FBgn0032161	205.694652031451	246.656562449472	268.232854669624	215.32913864512	168.120046642962	211.421360008294
FBgn0032162	184.725779736982	191.085716364018	228.346928324699	174.033139452905	186.349931218705	142.990291793049
FBgn0032166	591.122495158344	643.451902042102	637.177673360185	558.479227170905	508.411225390163	557.662137992891
FBgn0032167	495.264793240775	510.861813136456	643.160562311924	469.987800330445	565.12642184803	482.081555187994
FBgn0051712	2692.0037955184	3070.04551444027	3318.5090718978	3260.41746003296	3856.63335913494	3603.35535318483
FBgn0025700	5043.51304568378	4039.12307600065	3902.83789285096	3789.39954492371	3471.7802403137	3091.65438041114
FBgn0032156	190.716886106831	218.383675844592	249.287039655784	390.345516174031	417.261802511449	391.180583976698
FBgn0053300	1.99703545661603	3.89970849722486	0.997148158623138	19.6647615201023	23.2937414023381	21.4485437689574
FBgn0004867	68495.3206087448	68269.2718795427	69860.199993137	67518.9586792713	67228.7760012439	57179.7749695861
FBgn0032154	325.516779428412	352.92361899885	351.993299993968	385.429325794005	416.249031146129	397.308739339258
FBgn0031089	38.9421914040125	63.3702630799039	61.8231858346345	91.4411410684757	54.6896537272287	58.2174759443128
FBgn0031092	1732.4282586144	1661.27581981779	1761.96079628708	1321.47197415087	1138.35501461861	1187.8407811094
FBgn0031094	884.6867072809	942.75452920411	906.407676188432	802.322270020174	799.07660723673	795.638837905608
FBgn0031097	7119.43140283614	7874.4863830213	7503.53989363911	5697.86465044964	7633.25778040968	7552.95148435427
FBgn0022770	83.8754891778731	125.765599035502	91.7376305933287	100.290283752522	112.417621550415	112.349514980253
FBgn0015789	2395.44403021092	2441.21751926276	2397.14417333002	2515.12299842108	2480.27707366635	2424.70680511927
FBgn0031099	265.605715729932	294.427991540477	326.067447869766	359.865135817872	364.597691514858	338.069904167852
FBgn0031098	1729.43270542948	1737.32013551367	1630.33723934883	1592.84568312829	1379.39459956455	1347.17282053594
FBgn0003654	1092.37839476897	1098.7428690931	1109.82590054755	1196.60073849823	994.541480743307	1087.74757685427
FBgn0053499	52.9214396003247	46.7965019666983	34.9001855518098	32.4468565081688	26.3320554982953	26.5553399044234
FBgn0052823	3.99407091323205	3.89970849722486	3.98859263449255	0.983238076005115	1.01277136531905	4.08543690837283
FBgn0053497	19.9703545661603	30.2227408534927	17.9486668552165	16.715047292087	17.2171132104238	26.5553399044234
FBgn0053491	1.99703545661603	2.92478137291864	1.99429631724628	0.983238076005115	3.03831409595715	0
FBgn0067861	14.9777659246202	9.74927124306215	15.9543705379702	5.89942845603069	5.06385682659525	7.14951458965245
FBgn0000084	419.377445889366	328.550440891194	389.884930021647	225.161519405171	383.84034745592	304.365049673776
FBgn0031093	616.085438366044	711.696800743537	665.097821801633	596.825512135105	573.228592770582	545.405827267773
FBgn0031091	599.110636984808	687.323622635881	649.143451263663	736.445318927831	514.487853582077	544.384468040679
FBgn0031090	2291.59818646689	2280.35454375224	2316.37517248155	2369.60376317233	2519.7751569138	2528.88544628278
FBgn0030759	266.60423345824	298.327700037702	242.307002545422	322.502088929678	301.805866865077	303.343690446683
FBgn0061200	10283.7340838442	10344.9517160132	9554.67365592691	10663.2169342755	8070.77501022751	8227.04857423578
FBgn0025743	3143.33380871363	3250.40703243692	3181.89977416643	3110.96527248018	2988.68829905652	3030.37282678555
FBgn0030764	3.99407091323205	7.79941699444972	5.98288895173883	6.88266653203581	7.08939955723335	12.2563107251185
FBgn0030763	2928.6524971274	3694.97380112055	3380.33225773244	3246.65212696889	4390.36386865808	4187.57283108215
FBgn0030761	472.29888548969	541.084553989949	574.357339366927	619.439987883223	602.598962364835	524.978642725908
FBgn0015615	2924.65842621417	3106.1178180396	3031.33040221434	3066.71955905995	2896.52610481248	3215.23884688942
FBgn0011826	2562.19649083836	2616.70440163788	2526.77343395103	2617.37975832562	2418.49802038189	2488.03107719905
FBgn0011742	5135.37667668811	4981.87760520476	4802.26553192903	4438.33667508709	3983.22977979982	4215.14953021367
FBgn0030757	870.707459084588	1075.34461810975	1051.99130734741	1071.72950284558	1400.66279823625	1240.95146091825
FBgn0030756	3.99407091323205	4.87463562153107	71.7946674208659	19.6647615201023	8.1021709225524	9.19223304383886
FBgn0041150	14.9777659246202	11.6991254916746	15.9543705379702	15.7318092160818	7.08939955723335	9.19223304383886
FBgn0033403	1.99703545661603	1.94985424861243	7.9771852689851	3.93295230402046	5.06385682659525	3.06407768127962
FBgn0033250	1.99703545661603	1.94985424861243	2.99144447586941	3.93295230402046	1.01277136531905	8.17087381674566
FBgn0034072	9577.78204993046	10181.1639591298	9759.08902844465	9617.05162140603	11208.3406999859	10517.9573206058
FBgn0033155	2170.77754134162	2304.72772185989	2238.59761610894	2214.25214716352	2131.8837239966	2025.35534732583
FBgn0025360	512.239594622011	468.939946791289	482.619708773599	67.843427244353	25.3192841329762	29.619417585703
FBgn0033154	11.9822127396962	10.7241983673684	11.9657779034777	285.139042041483	611.713904652706	503.530098956951
FBgn0031646	4.99258864154007	3.89970849722486	1.99429631724628	10.8156188360563	13.1660277491476	19.4058253147709
FBgn0015000	881.691154095976	820.888638665833	915.38200961604	762.009508903964	823.383120004388	750.699031913507
FBgn0031655	406.396715421361	427.993007570428	413.816485828602	470.97103840645	450.683257566977	446.333982239732
FBgn0031657	607.098778811272	701.947529500475	613.24611755323	583.060179071033	533.730509523139	506.594176638231
FBgn0031662	1602.62095393436	1525.76094953923	1532.61671980376	1207.41635733428	1186.96804015393	1186.81942188231
FBgn0033911	110.835467842189	95.542858182009	75.7832600553585	119.955045272624	177.234988930834	193.036893920616
FBgn0034071	3195.25673058564	3322.55163963558	3591.72766736054	3368.57364839352	4219.20550791916	3909.7631213128
FBgn0034479	93.8606664609533	106.267056549377	124.643519827892	110.122664512573	124.570877934243	106.221359617694
FBgn0031651	552.180303754331	544.009335362868	501.565523787438	531.931799118767	510.436768120801	515.78640968207
FBgn0031654	1.99703545661603	10.7241983673684	470.653930870121	31.4636184321637	2.0255427306381	2.04271845418641
FBgn0031653	0	2.92478137291864	6.98003711036196	489.652561850547	1.01277136531905	6.12815536255924
FBgn0031652	123.816198310194	136.48979740287	129.629260621008	142.569521020742	167.107275277643	154.225243291074
FBgn0015834	9186.36310043372	9121.41817500894	8953.39331627715	8008.47412906166	8726.03808358893	9308.66799572749
FBgn0031661	1564.67728025866	1664.20060119071	1524.63953453478	1472.89063785566	1295.33457624306	1457.47961706201
FBgn0031663	915.640756858448	952.503800447172	956.265084119589	755.126842371929	575.25413550122	547.448545721959
FBgn0031664	1277.10417450595	1228.40817662583	1120.79453029241	1198.56721465024	963.145568418416	978.462139555292
FBgn0031659	686.980197075913	681.474059890044	697.006562877573	719.730271635744	627.918246497811	719.036895873618
FBgn0037028	492.269240055851	623.953359555977	473.64537534599	414.926468074159	356.495520592306	367.689321753555
FBgn0031660	912.645203673524	1010.99942790554	888.459009333216	1089.42778821367	866.932288713107	859.98446921248
FBgn0061515	6101.94183769027	6310.70327563413	5914.08572879383	5879.76369451059	5411.23740489968	5491.84856408017
FBgn0052580	0	0	6.98003711036196	0.983238076005115	7.08939955723335	3.06407768127962
FBgn0051961	399.407091323205	407.519537959998	426.779411890703	386.41256387001	510.436768120801	487.18835132346
FBgn0053505	875.700047726128	860.860650762388	734.898192905253	848.534459592414	774.770094469073	786.44660486177
FBgn0053506	473.297403217998	498.187760520476	455.696708490774	475.887228786476	479.040855795911	451.440778375198
FBgn0053508	0.998517728308013	1.94985424861243	0.997148158623138	1386.36568716721	1118.09958731223	1408.45437416153
FBgn0053509	0	0.974927124306215	1.99429631724628	664.668939379458	502.334597198249	697.58835210466
FBgn0053510	0	0	0.997148158623138	79.6422841564143	68.8684528416954	78.6446604861769
FBgn0053511	0	0	1.99429631724628	59.977522636312	59.7535105538239	70.4737866694313
FBgn0053513	5.99110636984808	1.94985424861243	2.99144447586941	2.94971422801535	8.1021709225524	3.06407768127962
FBgn0053514	9.98517728308013	5.84956274583729	19.9429631724628	13.7653330640716	11.1404850185095	7.14951458965245
FBgn0053516	1.99703545661603	7.79941699444972	12.9629260621008	17.6982853680921	16.2043418451048	19.4058253147709
FBgn0053519	34.9481204907805	30.2227408534927	36.8944818690561	117.005331044609	108.366536089138	105.2000003906
FBgn0053523	1330.02561410627	1479.93937469683	1286.32112462385	1276.24302265464	1572.83393034048	1371.68544198618
FBgn0053531	329.510850341644	416.293882078754	392.876374497516	303.820565485581	406.121317492939	373.817477116114
FBgn0053542	8.98665955477212	9.74927124306215	11.9657779034777	117.988569120614	286.614296385291	329.899030351106
FBgn0053543	1.99703545661603	1.94985424861243	0	0	1.01277136531905	5.10679613546604
FBgn0053526	4690.03776986274	4962.37906271863	5499.2720948066	5860.09893299049	7222.07260609015	6884.98254983531
FBgn0053547	3.99407091323205	3.89970849722486	0.997148158623138	7.86590460804092	5.06385682659525	9.19223304383886
FBgn0053504	5.99110636984808	1.94985424861243	2.99144447586941	0.983238076005115	3.03831409595715	3.06407768127962
FBgn0002183	11813.4632436121	13011.3774009907	12308.796870044	13626.6964953549	11839.2972605797	12667.918493637
FBgn0030018	2148.81015131884	2110.71722412295	2227.62898636409	2104.12948265095	2046.8109293098	1990.62913360466
FBgn0010263	25.9614609360083	46.7965019666983	45.8688152966643	144.535997172752	267.371640444229	303.343690446683
FBgn0052484	1730.43122315779	1752.91896950257	1751.98931470085	1760.97939412516	1697.40480827473	1675.02913243286
FBgn0004648	4220.73443755797	3973.80295867213	4398.42052768666	3790.38278299972	3960.9488097628	3911.80583976698
FBgn0020493	4637.11633026241	4521.71200253222	4232.89393335522	3478.6963129061	3656.10462880177	3712.64079048381
FBgn0029723	6.98962409815609	22.4233238590429	24.9287039655784	14.7485711400767	8.1021709225524	17.3631068605845
FBgn0001301	3134.34714915885	3225.05892720496	3209.81992260788	3364.6406960895	3217.57462761862	3237.70874988547
FBgn0031689	98.8532551024933	27.297959480574	607.263228601491	97.3405695245064	28.3575982289334	132.776699522117
FBgn0053548	1.99703545661603	0	6.98003711036196	7.86590460804092	4.0510854612762	4.08543690837283
FBgn0053552	2.99555318492404	4.87463562153107	1.99429631724628	4.91619038002558	1.01277136531905	6.12815536255924
FBgn0040726	0	0.974927124306215	5.98288895173883	2.94971422801535	5.06385682659525	9.19223304383886
FBgn0038643	0	0	0	11.7988569120614	2.0255427306381	0
FBgn0053554	7809.40715309697	8021.70037879153	7489.57981941839	7669.2569928399	7662.62815000393	8596.78061444353
FBgn0053556	921.631863228296	1043.17202300765	981.193788085168	1013.71845636127	1092.78030317925	1055.06408158728
FBgn0000575	9934.25287893642	8684.65082331976	8430.88768115863	8693.79106803723	8413.09173170535	9041.07187822907
FBgn0003231	2661.04974594086	2514.33705358573	2733.18310278602	3377.42279107757	4835.98326939846	4823.87962956122
FBgn0000625	1050.44065018003	1039.27231451042	927.347787519518	1094.34397859369	1513.08041978666	1162.30680043207
FBgn0003984	1723.44159905963	1621.30380772123	1591.44846116253	1660.68911037264	1633.60021225963	1623.9611710782
FBgn0010894	5135.37667668811	4991.62687644782	4973.77501521221	4853.26314316125	5371.73932165224	5458.1437095861
FBgn0003429	5.99110636984808	7.79941699444972	8.97433342760824	3.93295230402046	4.0510854612762	6.12815536255924
FBgn0004587	17304.3122315779	18830.7174059745	18819.1771976945	19370.7733353768	17978.7172771438	18511.1146318373
FBgn0004882	23.9644254793923	34.1224493507175	20.9401113310859	40.3127611162097	17.2171132104238	26.5553399044234
FBgn0005561	19.9703545661603	8.77434411875593	24.9287039655784	23.5977138241228	26.3320554982953	37.7902914024487
FBgn0033170	90.8651132760292	24.3731781076554	212.392557786728	49.1619038002558	20.255427306381	43.9184467650079
FBgn0039927	46.9303332304766	59.4705545826791	64.814630310504	133.720378336696	153.941247528496	197.122330828989
FBgn0027339	10854.8862244364	11778.0945887434	11968.7693479535	10842.1662641084	12206.9332661905	12483.0524735332
FBgn0037313	1353.99003958567	1278.12945996545	1348.14431045848	1408.98016291533	1500.92716340283	1372.70680121327
FBgn0041707	2.99555318492404	0.974927124306215	11.9657779034777	3.93295230402046	2.0255427306381	10.2135922709321
FBgn0002774	3547.73348867837	3562.38371221491	3400.2752209049	3639.94735737094	3450.512041642	3648.29515917694
FBgn0002873	7438.9570758947	8120.16801834646	7282.17300242478	7972.09432024947	7313.22202896886	7151.55730810664
FBgn0004102	15.9762836529282	8.77434411875593	6.98003711036196	4.91619038002558	4.0510854612762	25.5339806773302
FBgn0003124	10301.7074029538	10630.605363435	9612.50824912705	9771.41999933884	8225.72902912132	8650.91265347947
FBgn0000303	2.99555318492404	3.89970849722486	2.99144447586941	1.96647615201023	0	0
FBgn0002440	7.98814182646411	26.3230323562678	6.98003711036196	40.3127611162097	8.1021709225524	5.10679613546604
FBgn0004606	683.984643890989	661.97551740392	550.425783559972	839.685316908368	998.592566204583	857.941750758294
FBgn0033195	232.654630695767	254.455979443922	182.478113028034	223.195043253161	228.886328562105	201.207767737362
FBgn0028572	19.9703545661603	7.79941699444972	59.8288895173883	61.9439987883223	73.9323096682906	76.6019420319905
FBgn0038651	3694.51559473965	3758.34406420046	3943.72096735451	3199.45669932064	3099.08037787629	2922.10874871367
FBgn0004607	16232.9027091034	17251.3354645985	17089.1251424833	20533.9439792908	20337.4617869718	21405.6466814194
FBgn0005558	10.9836950113881	14.6239068645932	10.9686297448545	42.27923726822	22.2809700370191	31.6621360398894
FBgn0037317	353.475275821037	366.572598739137	310.113077331796	336.267421993749	377.763719264006	335.005826486572
FBgn0003950	162.758389714206	194.010497736937	181.480964869411	169.11694907288	119.507021107648	147.075728701422
FBgn0023416	690.974267989145	894.983100113105	856.550268257275	546.680370258844	822.370348639069	721.079614327804
FBgn0000259	5358.0461301008	5067.6711921437	4797.27979113592	4705.77743176048	4419.73423825233	4918.86603768089
FBgn0003741	350.479722636113	320.751023896745	346.010411042229	349.049516981816	432.453372991234	367.689321753555
FBgn0000241	189.718368378523	0.974927124306215	96.7233713864444	6.88266653203581	5.06385682659525	3.06407768127962
FBgn0011655	2530.24392353251	2406.12014278774	2478.91032233712	2453.17899963276	2518.76238554848	2309.29321245774
FBgn0004907	24838.1284916618	24652.0072652069	22878.5673514493	23945.7801030286	20819.5409568637	23900.8272732081
FBgn0039914	3783.38367255906	3588.70674457118	3903.83504100958	2991.99346528357	4216.1671938232	4074.2019568748
FBgn0019828	0	0.974927124306215	0.997148158623138	5.89942845603069	5.06385682659525	2.04271845418641
FBgn0004369	3262.15741838228	3206.53531184314	3201.8427373389	3132.5965101523	3265.17488178862	3315.33205114455
FBgn0010114	5.99110636984808	8.77434411875593	7.9771852689851	114.055616816593	176.222217565515	171.588350151659
FBgn0029676	2455.3550939094	2283.27932512515	2015.23642857736	2056.9340550027	2117.70492488213	2238.81942578831
FBgn0026059	3007.53539766374	3072.97029581319	3009.39314272463	2797.31232623455	2780.05739780079	2722.94369943049
FBgn0005427	2457.35212936602	2598.18078627606	2751.13176964124	2753.06661281432	3017.04589728545	2823.03690368562
FBgn0051439	1.99703545661603	5.84956274583729	4.98574079311569	10.8156188360563	11.1404850185095	5.10679613546604
FBgn0000053	6169.84104321521	5396.2216330349	8884.59009333216	5612.3229378372	4136.158255963	4511.3437060707
FBgn0000567	2603.13571769899	3317.67700401405	3401.27236906352	3239.76946043685	3528.49543677157	3391.93399317654
FBgn0052333	3.99407091323205	0	1.99429631724628	4.91619038002558	5.06385682659525	3.06407768127962
FBgn0041605	0	0	4.98574079311569	12.7820949880665	8.1021709225524	22.4699029960506
FBgn0052576	281.58199938286	260.305542189759	254.2727804489	291.038470497514	271.422725905505	247.168932956556
FBgn0053111	1527.73212431126	1524.78602241492	1618.37146144535	1503.37101821182	1563.71898805261	1679.11456934123
FBgn0039396	7.98814182646411	10.7241983673684	6.98003711036196	4.91619038002558	9.11494228787145	10.2135922709321
FBgn0053558	2274.62338508565	2231.60818753693	2368.22687672995	1871.10205863773	2286.83774289041	2049.86796877607
FBgn0001148	9.98517728308013	17.5486882375119	19.9429631724628	7.86590460804092	5.06385682659525	19.4058253147709
FBgn0014141	12567.3441284847	14629.7564273391	14253.2357793591	16609.8408179544	14355.0213320322	14798.4738413535
FBgn0010382	2308.57298784813	2393.44609017176	2243.58335690206	2481.69290383691	2239.23748872042	2313.37864936611
FBgn0004575	2.99555318492404	1.94985424861243	4.98574079311569	6.88266653203581	6.0766281919143	7.14951458965245
FBgn0000042	144504.487123007	134714.455109508	124145.942896739	106058.941544444	89898.6502425455	91158.3537365229
FBgn0034976	2562.19649083836	2441.21751926276	2346.28961724024	2007.77215120245	1979.96801919874	1872.15146326185
FBgn0034982	1378.95298279337	1385.37144363913	1369.08442178957	1271.32683227461	1293.30903351243	1323.6815583128
FBgn0020385	1603.61947166267	864.760359259612	2587.59947162704	1395.21482985126	1195.07021107648	1355.34369435269
FBgn0004227	7584.74066422767	7439.66888558072	7718.92389590171	6864.96824666771	6838.23225863423	6919.70876355648
FBgn0015546	2104.87537127329	2314.47699310295	2097.99972574308	2332.24071628413	2456.98333226402	2428.79224202765
FBgn0016917	6445.43193622823	6443.29336453977	6334.88225173279	6645.70615571857	6452.36636844767	6898.26021978752
FBgn0032117	155.76876561605	177.436736623731	172.506631441803	189.764948668987	206.605358525086	204.271845418641
FBgn0014135	198.705027933295	239.832072579329	271.224299145493	238.926852469243	290.665381846567	240.019418366904
FBgn0033809	79.8814182646411	36.0723035993299	133.6178532555	69.8099033963632	44.5619400740382	42.8970875379147
FBgn0033810	492.269240055851	461.14052979684	429.770856366572	471.954276482455	363.584920149539	387.095147068326
FBgn0035964	1280.09972769087	1216.70905113416	1234.46942037544	1183.81864351016	1050.24390583585	1037.7009747267
FBgn0039348	2582.16684540452	2521.16154345587	2378.19835831618	2375.50319162836	2590.66915248613	2221.45631892773
FBgn0039349	815.788984027647	840.387181151957	802.704267691626	834.769126528343	693.748385243549	670.011652973144
FBgn0002789	38.9421914040125	90.668222560478	114.672038241661	185.831996364967	35.4469977861667	63.3242720797788
FBgn0037719	711.943140283614	713.646654992149	776.778415567424	963.573314485013	1028.97570716415	1042.80777086216
FBgn0027375	1060.42582746311	1261.55569885224	1128.77171556139	1226.09788077838	1293.30903351243	1524.88932605016
FBgn0005677	1229.17532354716	1152.36386092995	1123.78597476828	1241.82968999446	1208.23623882563	1596.38447194668
FBgn0035956	767.860133068862	729.245488981049	795.724230581264	195.664377125018	218.758614908915	216.52815614376
FBgn0038950	641.048381573745	573.257149092054	634.186228884316	580.110464843018	605.637276460792	595.45242939534
FBgn0011225	12587.3144830508	9668.35229174473	9253.53491202272	7668.27375476389	7913.79544860306	7149.51458965245
FBgn0003701	1284.09379860411	1410.71954887109	1376.06445889993	1460.1085428676	1486.74836428837	1445.22330633689
FBgn0038872	2941.63322759541	3051.52189907845	3095.14788436622	3117.84793901222	2932.98587396397	2655.53399044234
FBgn0036180	1321.0389545515	1142.61458968688	1208.54356825124	1116.95845434181	1135.31670052265	1177.62718883847
FBgn0004924	7132.41213330414	6804.99132765738	6701.83277410611	6630.9575845785	6546.55410542234	6758.33400567575
FBgn0004903	1823.29337189043	1594.00584824066	1636.32012830057	1942.87843818611	1876.6653399362	1813.93398731754
FBgn0001168	1545.7054434208	1492.61342731281	1567.51690535557	1854.38701134565	2362.79559528934	2240.8621442425
FBgn0000008	1308.0582240835	1304.45249232172	1251.42093907204	1205.44988118227	1254.8237216303	1184.77670342812
FBgn0000261	10798.9692316512	7142.31611266733	7929.32215737119	6204.23225959228	6298.42512091917	6160.83885782623
FBgn0004169	101.848808287417	193.03557061263	271.224299145493	540.780941802813	134.698591587434	237.976699912717
FBgn0023076	0	0.974927124306215	0	4.91619038002558	4.0510854612762	5.10679613546604
FBgn0001208	667.009842509753	92.6180768090904	1800.84957447339	299.88761318156	39.4980832474429	276.788350542259
FBgn0036165	2928.6524971274	2407.09506991204	2257.54343112278	1622.34282540844	1765.2604897511	1945.68932761256
FBgn0020496	17545.9535218284	17286.4328410735	16716.1917311583	17923.4468874972	15369.8182400819	16947.4136551576
FBgn0027841	1054.43472109326	1031.47289751598	916.379157774664	972.422457169059	863.89397461715	879.390294527251
FBgn0039713	63172.2225991348	63722.2117717785	63358.7939989142	64639.0543546523	65901.0327413106	63946.2798490786
FBgn0039738	938.606664609532	993.450739668033	1137.746048989	1008.80226598125	1278.11746303264	1173.54175193009
FBgn0015269	2520.25874624943	2640.10265262123	2733.18310278602	2591.81556834948	3082.87603603119	3066.12039973381
FBgn0037746	2196.73900227763	2652.77670523721	2231.61757899858	2356.82166818426	2008.32561742768	2089.7009786327
FBgn0037747	785.833452178406	911.556861226311	869.513194319376	884.914268404604	1204.18515336435	1122.47379057543
FBgn0003862	10854.8862244364	11151.2164478145	11300.680081676	9388.94038777285	10431.5450627862	9806.06993932188
FBgn0010226	17002.7598776289	16660.5296272689	17223.7401438975	13495.9258312462	14586.9459746903	14879.1612202938
FBgn0000577	2634.08976727654	2432.44317514401	2682.32854669624	1486.65597091973	1494.85053521092	1554.50874363586
FBgn0000028	0	1.94985424861243	0.997148158623138	2.94971422801535	3.03831409595715	2.04271845418641
FBgn0022710	318.527155330256	427.993007570428	607.263228601491	436.557705746271	476.002541699953	442.248545331359
FBgn0012034	258.616091631775	173.537028126506	436.750893476934	288.088756269499	120.519792472967	175.673787060032
FBgn0027866	4200.76408299181	4267.2560230883	4102.26752457559	4300.68334444637	4701.28467781103	4438.82720094708
FBgn0000721	3039.48796496959	2760.9936160352	3101.13077331796	2213.26890908751	2437.74067632295	2085.61554172433
FBgn0034420	1319.04191909489	1305.42741944602	1421.93327419659	1427.66168635943	1822.98845757429	1701.58447233728
FBgn0003218	558.171410124179	673.674642895594	621.223302822215	606.657892895156	568.164735943987	466.761166781596
FBgn0024836	8658.14722215878	8106.51903860617	8563.50838625551	7662.37432630786	8010.00872830837	7231.22332781991
FBgn0031016	5547.76449847932	5263.63154412925	5475.34053899965	5379.29551382399	5354.52220844182	4994.44662048578
FBgn0034416	2.99555318492404	3.89970849722486	3.98859263449255	12.7820949880665	14.1787991144667	5.10679613546604
FBgn0025936	6710.03913422985	6960.97966754637	6530.32329082293	6167.85245078009	6426.03431294937	7019.80196781161
